"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC","ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous fixes","NoDevCommits","Number of committers","NoPreviousModifications","bug"
"L89702","AtomicNumericFieldData.java","src/main/java/org/elasticsearch/index/fielddata/AtomicNumericFieldData.java","L89697","1","0","1","2","5","31","L87601","AtomicNumericFieldData.java","src/main/java/org/elasticsearch/index/fielddata/AtomicNumericFieldData.java","L87596","1","0","5","1","511","4","9","0"
"L89703","BytesValues.java","src/main/java/org/elasticsearch/index/fielddata/BytesValues.java","L89697","1","0","10","2","68","190","L87602","BytesValues.java","src/main/java/org/elasticsearch/index/fielddata/BytesValues.java","L87596","1","0","68","1","1466","4","18","0"
"L89704","DoubleValues.java","src/main/java/org/elasticsearch/index/fielddata/DoubleValues.java","L89697","1","0","9","2","65","175","L87603","DoubleValues.java","src/main/java/org/elasticsearch/index/fielddata/DoubleValues.java","L87596","1","0","65","1","511","4","16","0"
"L89705","FieldDataStats.java","src/main/java/org/elasticsearch/index/fielddata/FieldDataStats.java","L89697","13","0","1","11","118","157","L87604","FieldDataStats.java","src/main/java/org/elasticsearch/index/fielddata/FieldDataStats.java","L87596","13","0","118","1","762","3","10","0"
"L89706","FieldDataType.java","src/main/java/org/elasticsearch/index/fielddata/FieldDataType.java","L89697","8","0","1","9","56","96","L87605","FieldDataType.java","src/main/java/org/elasticsearch/index/fielddata/FieldDataType.java","L87596","8","0","56","0","511","2","7","0"
"L89707","FilterBytesValues.java","src/main/java/org/elasticsearch/index/fielddata/FilterBytesValues.java","L89697","1","0","1","5","29","61","L87606","FilterBytesValues.java","src/main/java/org/elasticsearch/index/fielddata/FilterBytesValues.java","L87596","1","0","29","0","1466","1","3","1"
"L89708","FilterDoubleValues.java","src/main/java/org/elasticsearch/index/fielddata/FilterDoubleValues.java","L89697","1","0","1","3","20","51","L87607","FilterDoubleValues.java","src/main/java/org/elasticsearch/index/fielddata/FilterDoubleValues.java","L87596","1","0","20","0","1466","1","3","0"
"L89709","FilterLongValues.java","src/main/java/org/elasticsearch/index/fielddata/FilterLongValues.java","L89697","1","0","1","3","20","51","L87608","FilterLongValues.java","src/main/java/org/elasticsearch/index/fielddata/FilterLongValues.java","L87596","1","0","20","0","1466","1","3","0"
"L89710","GeoPointValues.java","src/main/java/org/elasticsearch/index/fielddata/GeoPointValues.java","L89697","1","0","5","0","32","115","L87609","GeoPointValues.java","src/main/java/org/elasticsearch/index/fielddata/GeoPointValues.java","L87596","1","0","32","1","1466","5","12","0"
"L89711","IndexFieldData.java","src/main/java/org/elasticsearch/index/fielddata/IndexFieldData.java","L89697","27","0","11","6","110","192","L87610","IndexFieldData.java","src/main/java/org/elasticsearch/index/fielddata/IndexFieldData.java","L87596","27","0","110","1","230","4","12","0"
"L89712","IndexFieldDataCache.java","src/main/java/org/elasticsearch/index/fielddata/IndexFieldDataCache.java","L89697","11","0","4","15","123","186","L87611","IndexFieldDataCache.java","src/main/java/org/elasticsearch/index/fielddata/IndexFieldDataCache.java","L87596","11","0","123","0","1466","2","12","2"
"L89713","IndexFieldDataModule.java","src/main/java/org/elasticsearch/index/fielddata/IndexFieldDataModule.java","L89697","1","0","1","1","13","39","L87612","IndexFieldDataModule.java","src/main/java/org/elasticsearch/index/fielddata/IndexFieldDataModule.java","L87596","1","0","13","0","1466","2","3","0"
"L89714","IndexFieldDataService.java","src/main/java/org/elasticsearch/index/fielddata/IndexFieldDataService.java","L89697","22","0","3","6","190","247","L87613","IndexFieldDataService.java","src/main/java/org/elasticsearch/index/fielddata/IndexFieldDataService.java","L87596","22","0","190","1","230","6","37","4"
"L89715","IndexGeoPointFieldData.java","src/main/java/org/elasticsearch/index/fielddata/IndexGeoPointFieldData.java","L89697","1","0","3","0","6","38","L87614","IndexGeoPointFieldData.java","src/main/java/org/elasticsearch/index/fielddata/IndexGeoPointFieldData.java","L87596","1","0","6","0","4735","1","2","0"
"L89716","IndexNumericFieldData.java","src/main/java/org/elasticsearch/index/fielddata/IndexNumericFieldData.java","L89697","2","0","3","12","139","197","L87615","IndexNumericFieldData.java","src/main/java/org/elasticsearch/index/fielddata/IndexNumericFieldData.java","L87596","2","0","139","0","511","3","6","0"
"L89717","LongValues.java","src/main/java/org/elasticsearch/index/fielddata/LongValues.java","L89697","1","0","9","2","65","175","L87616","LongValues.java","src/main/java/org/elasticsearch/index/fielddata/LongValues.java","L87596","1","0","65","1","511","4","16","0"
"L89718","RamAccountingTermsEnum.java","src/main/java/org/elasticsearch/index/fielddata/RamAccountingTermsEnum.java","L89697","4","0","4","1","48","99","L87617","RamAccountingTermsEnum.java","src/main/java/org/elasticsearch/index/fielddata/RamAccountingTermsEnum.java","L87596","4","0","48","0","1466","2","2","0"
"L89719","ScriptDocValues.java","src/main/java/org/elasticsearch/index/fielddata/ScriptDocValues.java","L89697","30","0","1","52","325","416","L87618","ScriptDocValues.java","src/main/java/org/elasticsearch/index/fielddata/ScriptDocValues.java","L87596","30","0","325","2","22","4","17","1"
"L89720","ShardFieldData.java","src/main/java/org/elasticsearch/index/fielddata/ShardFieldData.java","L89697","11","0","1","4","74","112","L87619","ShardFieldData.java","src/main/java/org/elasticsearch/index/fielddata/ShardFieldData.java","L87596","11","0","74","0","230","3","4","2"
"L89721","ShardFieldDataModule.java","src/main/java/org/elasticsearch/index/fielddata/ShardFieldDataModule.java","L89697","1","0","1","0","8","33","L87620","ShardFieldDataModule.java","src/main/java/org/elasticsearch/index/fielddata/ShardFieldDataModule.java","L87596","1","0","8","0","4735","1","1","0"
"L90065","BytesRefFieldComparatorSource.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/BytesRefFieldComparatorSource.java","L90064","3","0","1","3","36","70","L87957","BytesRefFieldComparatorSource.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/BytesRefFieldComparatorSource.java","L87956","3","0","36","0","511","4","9","0"
"L90066","BytesRefOrdValComparator.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/BytesRefOrdValComparator.java","L90064","36","0","1","10","269","387","L87958","BytesRefOrdValComparator.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/BytesRefOrdValComparator.java","L87956","36","0","269","4","1466","4","14","3"
"L90067","BytesRefValComparator.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/BytesRefValComparator.java","L90064","7","0","1","10","81","124","L87959","BytesRefValComparator.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/BytesRefValComparator.java","L87956","7","0","81","0","1466","4","13","2"
"L90068","DoubleScriptDataComparator.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/DoubleScriptDataComparator.java","L90064","5","0","1","14","103","151","L87960","DoubleScriptDataComparator.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/DoubleScriptDataComparator.java","L87956","5","0","103","0","762","3","4","2"
"L90069","DoubleValuesComparator.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/DoubleValuesComparator.java","L90064","1","0","1","8","41","75","L87961","DoubleValuesComparator.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/DoubleValuesComparator.java","L87956","1","0","41","1","1466","3","8","0"
"L90070","DoubleValuesComparatorBase.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/DoubleValuesComparatorBase.java","L90064","1","0","0","0","41","70","L87962","DoubleValuesComparatorBase.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/DoubleValuesComparatorBase.java","L87956","1","0","41","1","1466","4","11","2"
"L90071","DoubleValuesComparatorSource.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/DoubleValuesComparatorSource.java","L90064","1","0","1","3","27","57","L87963","DoubleValuesComparatorSource.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/DoubleValuesComparatorSource.java","L87956","1","0","27","0","511","4","7","0"
"L90072","FloatValuesComparator.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/FloatValuesComparator.java","L90064","1","0","1","8","41","74","L87964","FloatValuesComparator.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/FloatValuesComparator.java","L87956","1","0","41","1","1466","4","10","0"
"L90073","FloatValuesComparatorSource.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/FloatValuesComparatorSource.java","L90064","1","0","1","3","27","56","L87965","FloatValuesComparatorSource.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/FloatValuesComparatorSource.java","L87956","1","0","27","0","1466","5","7","0"
"L90074","GeoDistanceComparator.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/GeoDistanceComparator.java","L90064","4","0","1","12","126","185","L87966","GeoDistanceComparator.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/GeoDistanceComparator.java","L87956","4","0","126","0","1466","3","10","2"
"L90075","GeoDistanceComparatorSource.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/GeoDistanceComparatorSource.java","L90064","1","0","1","3","33","62","L87967","GeoDistanceComparatorSource.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/GeoDistanceComparatorSource.java","L87956","1","0","33","0","762","3","5","0"
"L90076","LongValuesComparator.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/LongValuesComparator.java","L90064","1","0","1","8","40","73","L87968","LongValuesComparator.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/LongValuesComparator.java","L87956","1","0","40","1","1466","4","9","0"
"L90077","LongValuesComparatorBase.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/LongValuesComparatorBase.java","L90064","3","0","0","0","47","77","L87969","LongValuesComparatorBase.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/LongValuesComparatorBase.java","L87956","3","0","47","1","1466","4","10","2"
"L90078","LongValuesComparatorSource.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/LongValuesComparatorSource.java","L90064","1","0","1","3","27","56","L87970","LongValuesComparatorSource.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/LongValuesComparatorSource.java","L87956","1","0","27","0","1466","5","7","0"
"L90079","NestedWrappableComparator.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/NestedWrappableComparator.java","L90064","1","0","3","0","6","43","L87971","NestedWrappableComparator.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/NestedWrappableComparator.java","L87956","1","0","6","0","511","1","1","0"
"L90080","NumberComparatorBase.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/NumberComparatorBase.java","L90064","1","0","3","0","5","45","L87972","NumberComparatorBase.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/NumberComparatorBase.java","L87956","1","0","5","1","1466","3","4","2"
"L90081","SortMode.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/SortMode.java","L90064","10","0","11","0","170","412","L87973","SortMode.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/SortMode.java","L87956","10","0","170","0","1466","2","4","0"
"L90082","StringScriptDataComparator.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/StringScriptDataComparator.java","L90064","7","0","1","10","100","148","L87974","StringScriptDataComparator.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/StringScriptDataComparator.java","L87956","7","0","100","2","1466","2","5","2"
"L91712","DocIdOrdinals.java","src/main/java/org/elasticsearch/index/fielddata/ordinals/DocIdOrdinals.java","L91711","1","0","2","18","87","138","L89566","DocIdOrdinals.java","src/main/java/org/elasticsearch/index/fielddata/ordinals/DocIdOrdinals.java","L89565","1","0","87","1","1466","3","10","0"
"L91713","EmptyOrdinals.java","src/main/java/org/elasticsearch/index/fielddata/ordinals/EmptyOrdinals.java","L91711","1","0","1","19","80","124","L89567","EmptyOrdinals.java","src/main/java/org/elasticsearch/index/fielddata/ordinals/EmptyOrdinals.java","L89565","1","0","80","1","1466","3","10","0"
"L91714","MultiOrdinals.java","src/main/java/org/elasticsearch/index/fielddata/ordinals/MultiOrdinals.java","L91711","9","0","2","7","145","199","L89568","MultiOrdinals.java","src/main/java/org/elasticsearch/index/fielddata/ordinals/MultiOrdinals.java","L89565","9","0","145","2","1466","4","7","0"
"L91715","Ordinals.java","src/main/java/org/elasticsearch/index/fielddata/ordinals/Ordinals.java","L91711","1","0","18","0","24","151","L89569","Ordinals.java","src/main/java/org/elasticsearch/index/fielddata/ordinals/Ordinals.java","L89565","1","0","24","1","1466","5","12","0"
"L91716","OrdinalsBuilder.java","src/main/java/org/elasticsearch/index/fielddata/ordinals/OrdinalsBuilder.java","L91711","28","0","19","3","276","492","L89570","OrdinalsBuilder.java","src/main/java/org/elasticsearch/index/fielddata/ordinals/OrdinalsBuilder.java","L89565","28","0","276","2","479","4","10","0"
"L91717","SinglePackedOrdinals.java","src/main/java/org/elasticsearch/index/fielddata/ordinals/SinglePackedOrdinals.java","L91711","2","0","1","19","101","151","L89571","SinglePackedOrdinals.java","src/main/java/org/elasticsearch/index/fielddata/ordinals/SinglePackedOrdinals.java","L89565","2","0","101","1","1466","3","10","0"
"L92215","AbstractBytesIndexFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/AbstractBytesIndexFieldData.java","L92214","14","0","0","3","109","149","L90065","AbstractBytesIndexFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/AbstractBytesIndexFieldData.java","L90064","14","0","109","0","511","3","5","0"
"L92216","AbstractGeoPointIndexFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/AbstractGeoPointIndexFieldData.java","L92214","5","0","0","0","99","146","L90066","AbstractGeoPointIndexFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/AbstractGeoPointIndexFieldData.java","L90064","5","0","99","0","511","1","1","1"
"L92217","BinaryDVAtomicFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/BinaryDVAtomicFieldData.java","L92214","5","0","1","9","76","120","L90067","BinaryDVAtomicFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/BinaryDVAtomicFieldData.java","L90064","5","0","76","0","1466","2","4","0"
"L92218","BinaryDVIndexFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/BinaryDVIndexFieldData.java","L92214","1","0","0","6","28","55","L90068","BinaryDVIndexFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/BinaryDVIndexFieldData.java","L90064","1","0","28","0","511","1","1","0"
